date,state,district,pincode,demo_age_5_17,demo_age_17_
13-12-2025,Haryana,Rewari,123035,1,8
13-12-2025,Haryana,Rewari,123401,3,45
13-12-2025,Haryana,Rewari,123411,7,19
13-12-2025,Haryana,Rohtak,124021,1,0
13-12-2025,Haryana,Sirsa,125075,2,11
13-12-2025,Haryana,Sirsa,125076,0,9
13-12-2025,Haryana,Sirsa,125077,1,6
13-12-2025,Haryana,Sirsa,125101,0,1
13-12-2025,Haryana,Sirsa,125103,4,23
13-12-2025,Haryana,Sirsa,125110,2,22
13-12-2025,Haryana,Sonipat,131103,2,9
13-12-2025,Haryana,Sonipat,131408,0,2
13-12-2025,Haryana,Yamuna Nagar,135021,1,7
13-12-2025,Haryana,Yamuna Nagar,135133,1,12
15-12-2025,Haryana,Ambala,133005,1,13
15-12-2025,Haryana,Ambala,133006,0,2
15-12-2025,Haryana,Ambala,133102,0,5
15-12-2025,Haryana,Ambala,133202,0,7
15-12-2025,Haryana,Ambala,133203,0,15
15-12-2025,Haryana,Ambala,133205,0,5
15-12-2025,Haryana,Ambala,134201,2,8
15-12-2025,Haryana,Bhiwani,127021,16,82
15-12-2025,Haryana,Bhiwani,127114,0,8
15-12-2025,Haryana,Charkhi Dadri,127026,1,4
15-12-2025,Haryana,Charkhi Dadri,127030,0,2
15-12-2025,Haryana,Charkhi Dadri,127307,0,5
15-12-2025,Haryana,Charkhi Dadri,127308,6,29
15-12-2025,Haryana,Faridabad,121003,6,106
15-12-2025,Haryana,Faridabad,121004,21,174
15-12-2025,Haryana,Faridabad,121006,2,16
15-12-2025,Haryana,Faridabad,121014,0,1
15-12-2025,Haryana,Faridabad,121106,0,1
15-12-2025,Haryana,Fatehabad,125120,2,35
15-12-2025,Haryana,Gurgaon,122002,3,19
15-12-2025,Haryana,Gurgaon,122004,2,40
15-12-2025,Haryana,Gurgaon,122009,1,6
15-12-2025,Haryana,Gurgaon,122011,0,16
15-12-2025,Haryana,Gurgaon,122015,0,4
15-12-2025,Haryana,Gurgaon,122414,0,6
15-12-2025,Haryana,Gurgaon,122503,5,15
15-12-2025,Haryana,Gurgaon,122504,1,13
15-12-2025,Haryana,Hisar,125044,0,7
15-12-2025,Haryana,Hisar,125048,0,1
15-12-2025,Haryana,Hisar,125113,0,12
15-12-2025,Haryana,Jhajjar,124146,0,5
15-12-2025,Haryana,Jhajjar,124504,1,3
15-12-2025,Haryana,Jind,126110,1,10
15-12-2025,Haryana,Jind,126112,1,37
15-12-2025,Haryana,Kaithal,136020,0,7
15-12-2025,Haryana,Kaithal,136026,0,2
15-12-2025,Haryana,Karnal,132001,15,119
15-12-2025,Haryana,Karnal,132024,0,16
15-12-2025,Haryana,Kurukshetra,136030,1,4
15-12-2025,Haryana,Kurukshetra,136131,0,19
15-12-2025,Haryana,Kurukshetra,136135,6,41
15-12-2025,Haryana,Mahendragarh,123027,0,15
15-12-2025,Haryana,Mewat,122103,3,30
15-12-2025,Haryana,Mewat,122508,6,167
15-12-2025,Haryana,Palwal,121107,2,24
15-12-2025,Haryana,Panchkula,134102,4,32
15-12-2025,Haryana,Panchkula,134108,0,5
15-12-2025,Haryana,Panchkula,134115,0,0
15-12-2025,Haryana,Panchkula,134118,1,19
15-12-2025,Haryana,Panipat,132105,0,8
15-12-2025,Haryana,Panipat,132113,0,20
15-12-2025,Haryana,Panipat,132140,0,4
15-12-2025,Haryana,Rewari,123106,6,31
15-12-2025,Haryana,Rewari,123302,3,23
15-12-2025,Haryana,Rewari,123412,1,7
15-12-2025,Haryana,Rohtak,124113,1,4
15-12-2025,Haryana,Rohtak,124401,0,5
15-12-2025,Haryana,Rohtak,124411,0,4
15-12-2025,Haryana,Rohtak,124514,2,7
15-12-2025,Haryana,Sirsa,125055,10,111
15-12-2025,Haryana,Sirsa,125076,6,32
15-12-2025,Haryana,Sirsa,125104,0,47
15-12-2025,Haryana,Sonipat,131024,0,7
15-12-2025,Haryana,Sonipat,131027,0,7
15-12-2025,Haryana,Sonipat,131102,1,4
15-12-2025,Haryana,Sonipat,131402,2,29
15-12-2025,Haryana,Yamuna Nagar,133204,1,10
15-12-2025,Haryana,Yamuna Nagar,133206,0,3
15-12-2025,Haryana,Yamuna Nagar,135002,1,16
15-12-2025,Haryana,Yamunanagar,135003,0,1
14-12-2025,Haryana,Ambala,133201,0,1
14-12-2025,Haryana,Ambala,134203,0,4
14-12-2025,Haryana,Bhiwani,127027,0,1
14-12-2025,Haryana,Bhiwani,127030,0,4
14-12-2025,Haryana,Bhiwani,127032,0,1
14-12-2025,Haryana,Bhiwani,127035,0,4
14-12-2025,Haryana,Charkhi Dadri,127030,0,2
14-12-2025,Haryana,Charkhi Dadri,127042,0,5
14-12-2025,Haryana,Charkhi Dadri,127307,2,3
14-12-2025,Haryana,Faridabad,121007,0,5
14-12-2025,Haryana,Gurgaon,122003,0,19
14-12-2025,Haryana,Gurgaon,122006,5,31
14-12-2025,Haryana,Hisar,125001,1,30
14-12-2025,Haryana,Hisar,125047,1,2
14-12-2025,Haryana,Jind,126113,1,4
14-12-2025,Haryana,Jind,126116,0,7
14-12-2025,Haryana,Jind,126125,0,2
14-12-2025,Haryana,Kaithal,136021,1,1
14-12-2025,Haryana,Kaithal,136026,0,0
14-12-2025,Haryana,Kaithal,136027,0,18
14-12-2025,Haryana,Karnal,132040,0,2
14-12-2025,Haryana,Karnal,132054,2,5
14-12-2025,Haryana,Karnal,132157,0,3
14-12-2025,Haryana,Kurukshetra,136119,2,1
14-12-2025,Haryana,Kurukshetra,136132,1,2
14-12-2025,Haryana,Kurukshetra,136156,0,4
14-12-2025,Haryana,Mahendragarh,123028,0,6
14-12-2025,Haryana,Mewat,122105,3,12
14-12-2025,Haryana,Mewat,122108,0,23
14-12-2025,Haryana,Mewat,122508,8,54
14-12-2025,Haryana,Palwal,121107,1,6
14-12-2025,Haryana,Panchkula,133301,0,1
14-12-2025,Haryana,Panchkula,134109,0,11
14-12-2025,Haryana,Panchkula,134117,0,4
14-12-2025,Haryana,Panipat,132102,0,3
14-12-2025,Haryana,Panipat,132104,0,3
14-12-2025,Haryana,Panipat,132107,0,1
14-12-2025,Haryana,Panipat,132113,0,7
14-12-2025,Haryana,Panipat,132140,0,2
14-12-2025,Haryana,Rewari,123106,0,11
14-12-2025,Haryana,Rewari,123301,1,2
14-12-2025,Haryana,Rewari,123412,0,1
14-12-2025,Haryana,Rohtak,124021,0,1
14-12-2025,Haryana,Rohtak,124111,0,1
14-12-2025,Haryana,Rohtak,124501,0,2
14-12-2025,Haryana,Sirsa,125060,0,2
14-12-2025,Haryana,Sirsa,125076,0,3
14-12-2025,Haryana,Yamuna Nagar,135002,1,10
14-12-2025,Haryana,Yamuna Nagar,135003,5,6
14-12-2025,Haryana,Yamuna Nagar,135133,0,3
16-12-2025,Haryana,Ambala,133004,0,12
16-12-2025,Haryana,Ambala,133104,0,12
16-12-2025,Haryana,Ambala,133203,1,13
16-12-2025,Haryana,Ambala,134118,1,0
16-12-2025,Haryana,Bhiwani,127026,0,4
16-12-2025,Haryana,Bhiwani,127040,0,22
16-12-2025,Haryana,Bhiwani,127042,0,4
16-12-2025,Haryana,Bhiwani,127045,0,3
16-12-2025,Haryana,Bhiwani,127201,1,33
16-12-2025,Haryana,Bhiwani,127307,1,5
16-12-2025,Haryana,Bhiwani,127308,1,7
16-12-2025,Haryana,Bhiwani,127309,2,15
16-12-2025,Haryana,Charkhi Dadri,127025,0,3
16-12-2025,Haryana,Charkhi Dadri,127306,5,27
16-12-2025,Haryana,Charkhi Dadri,127310,1,14
16-12-2025,Haryana,Faridabad,121002,11,124
16-12-2025,Haryana,Faridabad,121004,24,212
16-12-2025,Haryana,Faridabad,121008,1,12
16-12-2025,Haryana,Faridabad,121010,2,21
16-12-2025,Haryana,Faridabad,121102,1,2
16-12-2025,Haryana,Faridabad,121106,0,3
16-12-2025,Haryana,Fatehabad,125047,1,2
16-12-2025,Haryana,Fatehabad,125051,3,71
16-12-2025,Haryana,Fatehabad,125113,1,3
16-12-2025,Haryana,Fatehabad,125133,1,12
16-12-2025,Haryana,Gurgaon,122005,1,2
16-12-2025,Haryana,Gurgaon,122006,1,19
16-12-2025,Haryana,Gurgaon,122011,0,10
16-12-2025,Haryana,Gurgaon,122052,1,1
16-12-2025,Haryana,Gurgaon,122101,2,24
16-12-2025,Haryana,Gurgaon,122102,2,29
16-12-2025,Haryana,Gurgaon,122503,2,23
16-12-2025,Haryana,Gurgaon,122504,2,13
16-12-2025,Haryana,Hisar,125037,0,1
16-12-2025,Haryana,Hisar,125039,3,19
16-12-2025,Haryana,Hisar,125047,0,19
16-12-2025,Haryana,Hisar,125121,2,35
16-12-2025,Haryana,Jhajjar,124202,0,1
16-12-2025,Haryana,Jhajjar,124501,0,11
16-12-2025,Haryana,Jhajjar,124507,12,99
16-12-2025,Haryana,Jind,126101,0,19
16-12-2025,Haryana,Jind,126111,0,7
16-12-2025,Haryana,Kaithal,136034,2,28
16-12-2025,Haryana,Kaithal,136043,2,8
16-12-2025,Haryana,Karnal,132023,0,8
16-12-2025,Haryana,Karnal,132041,4,10
16-12-2025,Haryana,Karnal,132054,2,15
16-12-2025,Haryana,Karnal,132117,1,5
16-12-2025,Haryana,Karnal,132157,2,4
16-12-2025,Haryana,Kurukshetra,136130,1,10
16-12-2025,Haryana,Mahendragarh,123028,2,6
16-12-2025,Haryana,Mewat,122508,11,220
16-12-2025,Haryana,Panchkula,133301,0,2
16-12-2025,Haryana,Panchkula,134117,6,6
16-12-2025,Haryana,Panipat,132105,0,3
16-12-2025,Haryana,Panipat,132107,2,12
16-12-2025,Haryana,Panipat,132145,1,7
16-12-2025,Haryana,Rewari,123103,0,1
16-12-2025,Haryana,Rewari,123106,3,21
16-12-2025,Haryana,Rewari,123110,0,2
16-12-2025,Haryana,Rewari,123304,0,1
16-12-2025,Haryana,Rewari,123401,11,95
16-12-2025,Haryana,Rohtak,124001,18,95
16-12-2025,Haryana,Rohtak,124021,1,7
16-12-2025,Haryana,Sirsa,125054,0,5
16-12-2025,Haryana,Sirsa,125101,0,6
16-12-2025,Haryana,Sirsa,125103,0,30
16-12-2025,Haryana,Sonipat,131029,2,25
16-12-2025,Haryana,Sonipat,131039,1,13
16-12-2025,Haryana,Sonipat,131102,0,5
16-12-2025,Haryana,Sonipat,131301,4,31
16-12-2025,Haryana,Sonipat,131409,1,3
16-12-2025,Haryana,Yamuna Nagar,133202,0,1
16-12-2025,Haryana,Yamuna Nagar,135003,10,26
17-12-2025,Haryana,Ambala,133001,2,36
17-12-2025,Haryana,Ambala,133005,0,7
17-12-2025,Haryana,Ambala,133021,0,1
17-12-2025,Haryana,Ambala,133201,0,9
17-12-2025,Haryana,Ambala,134003,10,49
17-12-2025,Haryana,Ambala,134201,1,7
17-12-2025,Haryana,Bhiwani,127021,11,43
17-12-2025,Haryana,Bhiwani,127025,0,3
17-12-2025,Haryana,Bhiwani,127029,0,2
17-12-2025,Haryana,Bhiwani,127031,4,15
17-12-2025,Haryana,Bhiwani,127035,0,8
17-12-2025,Haryana,Bhiwani,127041,1,5
17-12-2025,Haryana,Bhiwani,127114,0,4
17-12-2025,Haryana,Bhiwani,127307,0,1
17-12-2025,Haryana,Faridabad,121002,16,71
17-12-2025,Haryana,Faridabad,121007,0,13
17-12-2025,Haryana,Fatehabad,125106,0,11
17-12-2025,Haryana,Fatehabad,125112,0,4
17-12-2025,Haryana,Gurgaon,122003,2,30
17-12-2025,Haryana,Gurgaon,122004,6,25
17-12-2025,Haryana,Gurgaon,122102,4,29
17-12-2025,Haryana,Gurgaon,122105,0,1
17-12-2025,Haryana,Gurgaon,122413,0,9
17-12-2025,Haryana,Gurgaon,122503,0,10
17-12-2025,Haryana,Jhajjar,124102,0,3
17-12-2025,Haryana,Jhajjar,124104,0,5
17-12-2025,Haryana,Jhajjar,124106,0,5
17-12-2025,Haryana,Jhajjar,124109,0,5
17-12-2025,Haryana,Jhajjar,124506,1,1
17-12-2025,Haryana,Jind,126152,0,11
17-12-2025,Haryana,Kaithal,136020,1,4
17-12-2025,Haryana,Karnal,132001,17,111
17-12-2025,Haryana,Karnal,132039,0,15
17-12-2025,Haryana,Karnal,132041,3,8
17-12-2025,Haryana,Karnal,132046,0,7
17-12-2025,Haryana,Karnal,132157,1,3
17-12-2025,Haryana,Mahendragarh,123024,1,12
17-12-2025,Haryana,Mahendragarh,123028,0,10
17-12-2025,Haryana,Palwal,121103,4,65
17-12-2025,Haryana,Panchkula,134108,0,1
17-12-2025,Haryana,Panchkula,134109,5,22
17-12-2025,Haryana,Panipat,132105,0,3
17-12-2025,Haryana,Panipat,132145,0,7
17-12-2025,Haryana,Rewari,123103,0,5
17-12-2025,Haryana,Rewari,123110,0,3
17-12-2025,Haryana,Rewari,123301,3,7
17-12-2025,Haryana,Rewari,123303,2,6
17-12-2025,Haryana,Rewari,123501,2,32
17-12-2025,Haryana,Rohtak,124406,0,10
17-12-2025,Haryana,Rohtak,124412,0,4
17-12-2025,Haryana,Sirsa,125110,4,29
17-12-2025,Haryana,Sonipat,131023,1,13
17-12-2025,Haryana,Sonipat,131027,2,12
17-12-2025,Haryana,Sonipat,131039,1,3
17-12-2025,Haryana,Sonipat,131103,0,11
17-12-2025,Haryana,Sonipat,131302,4,9
17-12-2025,Haryana,Sonipat,131306,0,7
17-12-2025,Haryana,Yamuna Nagar,135002,0,5
17-12-2025,Haryana,Yamuna Nagar,135103,2,11
17-12-2025,Haryana,Yamuna Nagar,135106,2,4
08-12-2025,Haryana,Ambala,133021,0,2
08-12-2025,Haryana,Ambala,134203,5,52
08-12-2025,Haryana,Bhiwani,127025,0,5
08-12-2025,Haryana,Bhiwani,127111,2,7
08-12-2025,Haryana,Faridabad,121004,24,233
08-12-2025,Haryana,Faridabad,121009,0,8
08-12-2025,Haryana,Faridabad,121013,0,9
08-12-2025,Haryana,Faridabad,121014,0,1
08-12-2025,Haryana,Fatehabad,125120,2,42
08-12-2025,Haryana,Gurgaon,122002,0,21
08-12-2025,Haryana,Gurgaon,122006,0,27
08-12-2025,Haryana,Gurgaon,122010,0,1
08-12-2025,Haryana,Gurgaon,122015,0,4
08-12-2025,Haryana,Gurgaon,122101,3,36
08-12-2025,Haryana,Gurgaon,122502,0,1
08-12-2025,Haryana,Gurgaon,122505,1,30
08-12-2025,Haryana,Hisar,125006,1,2
08-12-2025,Haryana,Hisar,125037,0,4
08-12-2025,Haryana,Hisar,125121,4,39
08-12-2025,Haryana,Jhajjar,124102,0,7
08-12-2025,Haryana,Jhajjar,124104,0,3
08-12-2025,Haryana,Jhajjar,124142,2,12
08-12-2025,Haryana,Jhajjar,124201,0,2
08-12-2025,Haryana,Karnal,132040,0,9
08-12-2025,Haryana,Karnal,132041,1,12
08-12-2025,Haryana,Karnal,132054,3,12
08-12-2025,Haryana,Karnal,132116,1,7
08-12-2025,Haryana,Mahendragarh,123021,3,35
08-12-2025,Haryana,Mahendragarh,123028,1,6
08-12-2025,Haryana,Mahendragarh,123029,2,24
08-12-2025,Haryana,Mewat,122104,2,74
08-12-2025,Haryana,Panchkula,134109,2,31
08-12-2025,Haryana,Panchkula,134112,1,14
08-12-2025,Haryana,Panchkula,134113,4,25
08-12-2025,Haryana,Panchkula,134205,0,4
08-12-2025,Haryana,Panipat,132101,1,31
08-12-2025,Haryana,Panipat,132107,1,9
08-12-2025,Haryana,Panipat,132108,0,5
08-12-2025,Haryana,Rewari,123301,1,7
08-12-2025,Haryana,Rewari,123302,0,16
08-12-2025,Haryana,Rewari,123303,1,16
08-12-2025,Haryana,Rewari,123411,2,30
08-12-2025,Haryana,Rohtak,124021,0,7
08-12-2025,Haryana,Rohtak,124022,0,4
08-12-2025,Haryana,Rohtak,124111,2,7
08-12-2025,Haryana,Rohtak,124401,0,5
08-12-2025,Haryana,Rohtak,124412,1,2
08-12-2025,Haryana,Sirsa,125102,0,18
08-12-2025,Haryana,Sirsa,125201,0,22
08-12-2025,Haryana,Sonipat,131021,0,4
08-12-2025,Haryana,Sonipat,131022,0,2
08-12-2025,Haryana,Sonipat,131028,1,14
08-12-2025,Haryana,Sonipat,131302,0,3
08-12-2025,Haryana,Sonipat,131304,1,6
08-12-2025,Haryana,Sonipat,131306,1,2
08-12-2025,Haryana,Yamuna Nagar,135002,1,9
08-12-2025,Haryana,Yamuna Nagar,135003,6,34
09-12-2025,Haryana,Ambala,133004,1,20
09-12-2025,Haryana,Ambala,133202,0,4
09-12-2025,Haryana,Ambala,135106,0,1
09-12-2025,Haryana,Bhiwani,127035,0,4
09-12-2025,Haryana,Bhiwani,127040,0,14
09-12-2025,Haryana,Bhiwani,127310,0,4
09-12-2025,Haryana,Charkhi Dadri,127026,0,14
09-12-2025,Haryana,Charkhi Dadri,127306,2,24
09-12-2025,Haryana,Faridabad,121002,9,102
09-12-2025,Haryana,Faridabad,121005,8,69
09-12-2025,Haryana,Faridabad,121103,1,0
09-12-2025,Haryana,Gurgaon,122009,0,8
09-12-2025,Haryana,Gurgaon,122011,0,17
09-12-2025,Haryana,Gurgaon,122015,0,9
09-12-2025,Haryana,Gurgaon,122017,1,24
09-12-2025,Haryana,Gurgaon,122018,1,22
09-12-2025,Haryana,Gurgaon,122051,0,8
09-12-2025,Haryana,Gurgaon,122105,0,3
09-12-2025,Haryana,Gurgaon,122107,0,4
09-12-2025,Haryana,Gurgaon,122413,0,10
09-12-2025,Haryana,Gurgaon,122414,1,9
09-12-2025,Haryana,Gurgaon,122503,3,11
09-12-2025,Haryana,Gurgaon,123035,0,1
09-12-2025,Haryana,Hisar,125047,2,13
09-12-2025,Haryana,Hisar,125052,0,30
09-12-2025,Haryana,Jhajjar,124109,2,11
09-12-2025,Haryana,Jhajjar,124507,8,77
09-12-2025,Haryana,Jind,126101,3,24
09-12-2025,Haryana,Jind,126113,1,14
09-12-2025,Haryana,Kaithal,136027,5,93
09-12-2025,Haryana,Kaithal,136044,1,9
09-12-2025,Haryana,Karnal,132116,5,23
09-12-2025,Haryana,Mahendragarh,123027,3,34
09-12-2025,Haryana,Mewat,122103,3,21
09-12-2025,Haryana,Mewat,122107,8,85
09-12-2025,Haryana,Mewat,122508,12,195
09-12-2025,Haryana,Panchkula,134204,5,27
09-12-2025,Haryana,Panipat,132108,0,4
09-12-2025,Haryana,Panipat,132115,0,5
09-12-2025,Haryana,Rewari,122413,0,1
09-12-2025,Haryana,Rewari,123103,0,4
09-12-2025,Haryana,Rewari,123302,2,13
09-12-2025,Haryana,Rohtak,124111,0,5
09-12-2025,Haryana,Rohtak,124113,2,14
09-12-2025,Haryana,Rohtak,124303,2,10
09-12-2025,Haryana,Rohtak,124404,0,2
09-12-2025,Haryana,Rohtak,124412,0,3
09-12-2025,Haryana,Rohtak,124513,0,1
09-12-2025,Haryana,Rohtak,124514,1,12
09-12-2025,Haryana,Sirsa,125077,1,16
09-12-2025,Haryana,Sirsa,125201,0,27
09-12-2025,Haryana,Sonipat,131022,1,5
09-12-2025,Haryana,Sonipat,131304,0,8
09-12-2025,Haryana,Sonipat,131409,1,0
09-12-2025,Haryana,Yamuna Nagar,133105,0,1
09-12-2025,Haryana,Yamuna Nagar,133204,2,15
09-12-2025,Haryana,Yamuna Nagar,135001,10,95
09-12-2025,Haryana,Yamuna Nagar,135002,1,12
09-12-2025,Haryana,Yamuna Nagar,135101,2,22
09-12-2025,Haryana,Yamuna Nagar,135106,2,11
09-12-2025,Haryana,Yamunanagar,135003,0,3
10-12-2025,Haryana,Ambala,133005,1,10
10-12-2025,Haryana,Bhiwani,127028,0,13
10-12-2025,Haryana,Bhiwani,127032,1,16
10-12-2025,Haryana,Bhiwani,127046,0,15
10-12-2025,Haryana,Bhiwani,127307,0,2
10-12-2025,Haryana,Charkhi Dadri,127025,0,3
10-12-2025,Haryana,Charkhi Dadri,127042,2,5
10-12-2025,Haryana,Charkhi Dadri,127310,1,15
10-12-2025,Haryana,Faridabad,121003,8,86
10-12-2025,Haryana,Faridabad,121004,30,184
10-12-2025,Haryana,Faridabad,121013,2,13
10-12-2025,Haryana,Faridabad,121106,1,4
10-12-2025,Haryana,Fatehabad,125111,5,20
10-12-2025,Haryana,Fatehabad,125133,0,8
10-12-2025,Haryana,Gurgaon,122004,3,28
10-12-2025,Haryana,Gurgaon,122010,0,1
10-12-2025,Haryana,Gurgaon,122018,2,27
10-12-2025,Haryana,Gurgaon,122052,1,2
10-12-2025,Haryana,Gurgaon,122103,2,39
10-12-2025,Haryana,Gurgaon,122504,0,15
10-12-2025,Haryana,Hisar,125047,2,17
10-12-2025,Haryana,Hisar,125048,0,4
10-12-2025,Haryana,Jhajjar,124109,2,5
10-12-2025,Haryana,Jhajjar,124146,0,3
10-12-2025,Haryana,Jind,126101,0,14
10-12-2025,Haryana,Jind,126111,1,4
10-12-2025,Haryana,Jind,126112,1,23
10-12-2025,Haryana,Jind,126114,0,9
10-12-2025,Haryana,Kaithal,136020,1,9
10-12-2025,Haryana,Kaithal,136026,1,4
10-12-2025,Haryana,Kaithal,136033,0,15
10-12-2025,Haryana,Kaithal,136043,2,5
10-12-2025,Haryana,Kaithal,136117,2,19
10-12-2025,Haryana,Karnal,132024,2,5
10-12-2025,Haryana,Karnal,132054,3,14
10-12-2025,Haryana,Karnal,132117,2,4
10-12-2025,Haryana,Kurukshetra,136020,0,1
10-12-2025,Haryana,Kurukshetra,136129,1,3
10-12-2025,Haryana,Mahendragarh,123024,2,12
10-12-2025,Haryana,Palwal,121105,6,38
10-12-2025,Haryana,Panchkula,133302,2,14
10-12-2025,Haryana,Panchkula,134101,0,1
10-12-2025,Haryana,Panchkula,134108,0,4
10-12-2025,Haryana,Panchkula,134114,2,6
10-12-2025,Haryana,Panipat,132101,3,38
10-12-2025,Haryana,Panipat,132115,1,2
10-12-2025,Haryana,Panipat,132145,0,6
10-12-2025,Haryana,Rewari,123103,0,6
10-12-2025,Haryana,Rewari,123303,0,15
10-12-2025,Haryana,Rewari,123304,0,3
10-12-2025,Haryana,Rohtak,124022,1,5
10-12-2025,Haryana,Rohtak,124201,0,3
10-12-2025,Haryana,Rohtak,124401,1,2
10-12-2025,Haryana,Rohtak,124404,1,0
10-12-2025,Haryana,Rohtak,124411,0,2
10-12-2025,Haryana,Rohtak,124412,2,4
10-12-2025,Haryana,Rohtak,124501,0,7
10-12-2025,Haryana,Sirsa,125054,2,12
10-12-2025,Haryana,Sirsa,125060,0,9
10-12-2025,Haryana,Sirsa,125075,2,20
10-12-2025,Haryana,Sirsa,125101,0,6
10-12-2025,Haryana,Sirsa,125201,3,37
10-12-2025,Haryana,Sonipat,131022,2,3
10-12-2025,Haryana,Sonipat,131029,0,7
10-12-2025,Haryana,Sonipat,131103,0,7
10-12-2025,Haryana,Yamuna Nagar,133103,0,20
10-12-2025,Haryana,Yamuna Nagar,133204,1,15
10-12-2025,Haryana,Yamuna Nagar,135001,16,103
10-12-2025,Haryana,Yamuna Nagar,135101,2,25
10-12-2025,Haryana,Yamunanagar,135021,0,1
11-12-2025,Haryana,Ambala,134203,2,29
11-12-2025,Haryana,Bhiwani,127028,0,14
11-12-2025,Haryana,Bhiwani,127035,2,4
11-12-2025,Haryana,Bhiwani,127043,0,11
11-12-2025,Haryana,Bhiwani,127201,1,27
11-12-2025,Haryana,Bhiwani,127308,1,7
11-12-2025,Haryana,Bhiwani,127309,1,7
11-12-2025,Haryana,Bhiwani,127310,0,3
11-12-2025,Haryana,Charkhi Dadri,127306,6,29
11-12-2025,Haryana,Faridabad,121002,12,85
11-12-2025,Haryana,Gurgaon,122015,0,2
11-12-2025,Haryana,Gurgaon,122017,3,39
11-12-2025,Haryana,Gurgaon,122506,1,14
11-12-2025,Haryana,Hisar,125039,6,36
11-12-2025,Haryana,Jhajjar,124103,2,27
11-12-2025,Haryana,Jind,126102,10,58
11-12-2025,Haryana,Jind,126111,0,2
11-12-2025,Haryana,Kaithal,136027,13,93
11-12-2025,Haryana,Kaithal,136033,0,13
11-12-2025,Haryana,Kaithal,136042,1,10
11-12-2025,Haryana,Karnal,132036,1,5
11-12-2025,Haryana,Karnal,132039,2,27
11-12-2025,Haryana,Karnal,132116,1,18
11-12-2025,Haryana,Mahendragarh,123021,2,26
11-12-2025,Haryana,Mahendragarh,123024,1,10
11-12-2025,Haryana,Mewat,122104,3,51
11-12-2025,Haryana,Panchkula,134112,1,6
11-12-2025,Haryana,Panchkula,134117,2,5
11-12-2025,Haryana,Panchkula,134205,0,13
11-12-2025,Haryana,Panipat,132102,0,4
11-12-2025,Haryana,Rewari,123035,0,9
11-12-2025,Haryana,Rohtak,124111,0,2
11-12-2025,Haryana,Rohtak,124201,0,4
11-12-2025,Haryana,Rohtak,124202,0,2
11-12-2025,Haryana,Rohtak,124404,0,1
11-12-2025,Haryana,Sirsa,125054,0,5
11-12-2025,Haryana,Sirsa,125055,13,92
11-12-2025,Haryana,Sirsa,125075,1,27
11-12-2025,Haryana,Sirsa,125078,0,32
11-12-2025,Haryana,Sirsa,125201,2,28
11-12-2025,Haryana,Sonipat,131023,3,7
11-12-2025,Haryana,Sonipat,131024,1,6
11-12-2025,Haryana,Sonipat,131102,0,3
11-12-2025,Haryana,Sonipat,131103,0,10
11-12-2025,Haryana,Sonipat,131305,0,4
11-12-2025,Haryana,Sonipat,131409,0,6
11-12-2025,Haryana,Yamuna Nagar,133103,2,9
11-12-2025,Haryana,Yamuna Nagar,133204,2,11
11-12-2025,Haryana,Yamunanagar,135002,0,3
09-11-2025,Haryana,Ambala,133006,0,1
09-11-2025,Haryana,Bhiwani,127021,0,12
09-11-2025,Haryana,Bhiwani,127025,1,0
09-11-2025,Haryana,Bhiwani,127028,0,1
09-11-2025,Haryana,Bhiwani,127031,0,1
09-11-2025,Haryana,Bhiwani,127041,0,1
09-11-2025,Haryana,Charkhi Dadri,127310,2,3
09-11-2025,Haryana,Faridabad,121008,0,5
09-11-2025,Haryana,Faridabad,121009,1,9
09-11-2025,Haryana,Faridabad,121010,0,6
09-11-2025,Haryana,Faridabad,121101,0,4
09-11-2025,Haryana,Fatehabad,125050,2,1
09-11-2025,Haryana,Gurgaon,122006,3,14
09-11-2025,Haryana,Gurgaon,122018,4,21
09-11-2025,Haryana,Hisar,125033,0,2
09-11-2025,Haryana,Hisar,125042,0,3
09-11-2025,Haryana,Hisar,125112,1,0
09-11-2025,Haryana,Hisar,125113,0,1
09-11-2025,Haryana,Jhajjar,124107,0,1
09-11-2025,Haryana,Jhajjar,124506,0,3
09-11-2025,Haryana,Jind,126115,0,2
09-11-2025,Haryana,Jind,126125,0,3
09-11-2025,Haryana,Kaithal,136034,0,3
09-11-2025,Haryana,Karnal,132001,0,13
09-11-2025,Haryana,Karnal,132023,0,1
09-11-2025,Haryana,Karnal,132039,1,1
09-11-2025,Haryana,Kurukshetra,136118,3,6
09-11-2025,Haryana,Kurukshetra,136132,0,2
09-11-2025,Haryana,Kurukshetra,136156,0,3
09-11-2025,Haryana,Mahendragarh,123024,0,2
09-11-2025,Haryana,Mahendragarh,123029,0,7
09-11-2025,Haryana,Mewat,122508,1,48
09-11-2025,Haryana,Palwal,121102,3,22
09-11-2025,Haryana,Palwal,121105,0,5
09-11-2025,Haryana,Palwal,121107,0,5
09-11-2025,Haryana,Panchkula,134112,0,2
09-11-2025,Haryana,Panchkula,134114,0,1
09-11-2025,Haryana,Panipat,132101,0,7
09-11-2025,Haryana,Panipat,132104,0,7
09-11-2025,Haryana,Panipat,132140,0,3
09-11-2025,Haryana,Rewari,123102,0,1
09-11-2025,Haryana,Rewari,123103,0,1
09-11-2025,Haryana,Rewari,123106,3,13
09-11-2025,Haryana,Rewari,123411,3,9
09-11-2025,Haryana,Rewari,123412,0,2
09-11-2025,Haryana,Rohtak,124001,0,18
09-11-2025,Haryana,Rohtak,124112,0,3
